fantrax_id,player_name,team,team_code,position,has_sofascore_match,sofascore_id,sofascore_name
05220,Sepp van den Berg,,,,True,924378.0,Sepp van den Berg
068yr,Hamed Traore,,,,False,,
04agz,Declan Rice,,,,True,856714.0,Declan Rice
04mi4,Callum Hudson-Odoi,,,,True,867442.0,Callum Hudson-Odoi
0435m,Granit Xhaka,,,,True,117777.0,Granit Xhaka
04mdn,Anthony Gordon,,,,True,914902.0,Anthony Gordon
063hu,Amadou Onana,,,,True,923973.0,Amadou Onana
05trb,Bryan Mbeumo,,,,True,927083.0,Bryan Mbeumo
05nt6,Eberechi Eze,,,,True,864921.0,Eberechi Eze
06mn7,Lucas Bergvall,,,,True,1391251.0,Lucas Bergvall
04y92,Bukayo Saka,,,,True,934235.0,Bukayo Saka
05r34,Amad Diallo,,,,True,971037.0,Amad Diallo
06mow,Jorgen Strand Larsen,,,,True,876599.0,Jørgen Strand Larsen
05gcc,Kiernan Dewsbury-Hall,,,,True,861970.0,Kiernan Dewsbury-Hall
05os8,Joachim Andersen,,,,True,362682.0,Joachim Andersen
06v21,Florian Wirtz,,,,True,1019322.0,Florian Wirtz
06y9n,Jamie Gittens,,,,True,1140599.0,Jamie Gittens
03rxs,Harry Wilson,,,,True,355528.0,Harry Wilson
05r94,Iliman Ndiaye,,,,True,914309.0,Iliman Ndiaye
061va,Boubacar Kamara,,,,True,826204.0,Boubacar Kamara
03dyx,Josh Laurent,,,,True,552036.0,Josh Laurent
06fwi,Carlos Baleba,,,,True,1199043.0,Carlos Baleba
02oq6,Luke Shaw,,,,True,190839.0,Luke Shaw
062h7,Tyler Adams,,,,True,800419.0,Tyler Adams
06mw0,Nikola Milenkovic,,,,True,836168.0,Nikola Milenković
06y9z,Martin Zubimendi,,,,True,966837.0,Martín Zubimendi
061vk,Jaidon Anthony,,,,True,1020680.0,Jaidon Anthony
05tr9,Mathias Jensen,,,,True,799251.0,Mathias Jensen
05ue7,Frank Onyeka,,,,True,885864.0,Frank Onyeka
05748,Ismaila Sarr,,,,True,845286.0,Ismaïla Sarr
05a6e,Neco Williams,,,,True,927356.0,Neco Williams
046c5,Jarrod Bowen,,,,True,552884.0,Jarrod Bowen
05uht,Morgan Rogers,,,,True,948261.0,Morgan Rogers
05r8o,Jean-Philippe Mateta,,,,True,848276.0,Jean-Philippe Mateta
06fwz,Murillo,,,,True,1199282.0,Murillo
06fvn,Beto,,,,True,987489.0,Beto
051k0,John McGinn,,,,True,250223.0,John McGinn
05oh0,Jan-Paul van Hecke,,,,True,962012.0,Jan Paul van Hecke
061vp,Brenden Aaronson,,,,True,973431.0,Brenden Aaronson
06uzy,Ao Tanaka,,,,True,871886.0,Ao Tanaka
04adp,Aaron Wan-Bissaka,,,,True,863653.0,Aaron Wan-Bissaka
06y9m,Maxim De Cuyper,,,,True,997152.0,Maxim De Cuyper
05l8q,Cole Palmer,,,,True,982780.0,Cole Palmer
05ylj,Bruno Guimaraes,,,,True,866469.0,Bruno Guimarães
06rlj,Patrick Dorgu,,,,True,1397168.0,Patrick Dorgu
052cd,Mason Mount,,,,True,836694.0,Mason Mount
06rma,Marshall Munetsi,,,,True,894733.0,Marshall Munetsi
0327r,Michael Keane,,,,True,110846.0,Michael Keane
03yr0,Daniel James,,,,True,828639.0,Daniel James
05oeh,Kenny Tete,,,,True,190877.0,Kenny Tete
052h5,Gabriel Martinelli,,,,True,922573.0,Gabriel Martinelli
06zxy,Benjamin Sesko,,,,True,986397.0,Benjamin Šeško
064a0,Wilfried Gnonto,,,,True,998951.0,Wilfried Gnonto
062oh,Jake O'Brien,,,,True,998253.0,Jake O'Brien
06jgr,Maxime Esteve,,,,True,1117223.0,Maxime Estève
04spw,James Garner,,,,True,927361.0,James Garner
0642l,Casemiro,,,,True,122951.0,Casemiro
06r5b,Diego Gómez,,,,True,1065588.0,Diego Gómez
06y59,Noah Sadiki,,,,True,1171539.0,Noah Sadiki
06fxu,Ibrahim Sangare,,,,True,843754.0,Ibrahim Sangaré
04yo7,Youri Tielemans,,,,True,331737.0,Youri Tielemans
0687c,Carlos Alcaraz,,,,True,1017392.0,Carlos Alcaraz
066r9,Ehor Yarmolyuk,,,,False,,
06rgg,Michael Kayode,,,,True,1137431.0,Michael Kayode
04qfz,Diogo Dalot,,,,True,843200.0,Diogo Dalot
063e7,Marcos Senesi,,,,True,830659.0,Marcos Senesi
06v6n,Quilindschy Hartman,,,,True,1392044.0,Quilindschy Hartman
02lp5,Adam Smith,,,,True,44566.0,Adam Smith
06v05,Jeremie Frimpong,,,,True,970361.0,Jeremie Frimpong
068ym,Enzo Fernandez,,,,True,974505.0,Enzo Fernández
06c6g,Yankuba Minteh,,,,True,1400106.0,Yankuba Minteh
0647t,Lucas Paqueta,,,,True,839981.0,Lucas Paquetá
05gcp,Tomas Soucek,,,,True,799041.0,Tomáš Souček
06jh3,Joshua King,,,,True,1546231.0,Joshua King
06y29,Habib Diarra,,,,True,1128532.0,Habib Diarra
05y7c,Archie Gray,,,,True,1142335.0,Archie Gray
06f8y,Alex Scott,,,,True,1104986.0,Alex Scott
03rxa,Idrissa Gueye,,,,True,106337.0,Idrissa Gueye
068yc,Yasin Ayari,,,,True,1036269.0,Yasin Ayari
05tqz,Rico Henry,,,,True,599128.0,Rico Henry
05raa,Hugo Bueno,,,,True,1013928.0,Hugo Bueno
061y6,Ryan Yates,,,,True,846252.0,Ryan Yates
06o2t,Niclas Füllkrug,,,,True,132645.0,Niclas Füllkrug
04o82,Curtis Jones,,,,True,927353.0,Curtis Jones
04yjx,Ki-Jana Hoever,,,,True,954044.0,Ki-Jana Hoever
068yt,Sasa Lukic,,,,True,371222.0,Saša Lukić
06kyx,Andy Irving,,,,True,845464.0,Andy Irving
06uyc,Adrien Truffert,,,,True,999028.0,Adrien Truffert
06pic,Andre,,,,True,1035996.0,André
06v0f,Jenson Seelt,,,,True,1088897.0,Jenson Seelt
04yey,Max Kilman,,,,True,894474.0,Max Kilman
06zce,Jhon Arias,,,,True,844096.0,Jhon Arias
02oq8,James Ward-Prowse,,,,True,161717.0,James Ward-Prowse
06fxv,Jean-Ricner Bellegarde,,,,True,845273.0,Jean-Ricner Bellegarde
05t6z,Tim Iroegbunam,,,,True,1085950.0,Tim Iroegbunam
06nyw,Jorge Cuenca,,,,True,868715.0,Jorge Cuenca
06do9,Milos Kerkez,,,,True,1097425.0,Miloš Kerkez
04f6o,Will Hughes,,,,True,193554.0,Will Hughes
06v02,Joel Piroe,,,,True,850823.0,Joël Piroe
04ge7,Donyell Malen,,,,True,803039.0,Donyell Malen
06v12,Fer Lopez,,,,True,1526628.0,Fer López
06y4g,Antoni Milambo,,,,True,1126692.0,Antoni Milambo
06fhy,Wilson Odobert,,,,True,1142679.0,Wilson Odobert
05w91,Hwang Hee-Chan,,,,True,786186.0,Hee-Chan Hwang
06r9w,Abdukodir Khusanov,,,,True,1194333.0,Abdukodir Khusanov
068a0,Andrey Santos,,,,True,1105779.0,Andrey Santos
05gcs,Sander Berge,,,,True,793167.0,Sander Berge
06ab3,Lewis Miley,,,,True,1400650.0,Lewis Miley
05oig,Liam Delap,,,,True,997087.0,Liam Delap
05o6h,Kai Havertz,,,,True,836705.0,Kai Havertz
0554i,Joelinton,,,,True,560128.0,Joelinton
062p3,Keane Lewis-Potter,,,,True,972421.0,Keane Lewis-Potter
06onx,Jean-Clair Todibo,,,,True,945217.0,Jean-Clair Todibo
06fup,Jeremy Doku,,,,True,934386.0,Jérémy Doku
05u7f,Ibrahima Konate,,,,True,826215.0,Ibrahima Konaté
068n8,Noni Madueke,,,,True,966547.0,Noni Madueke
05ojf,Fabio Carvalho,,,,True,991604.0,Fabio Carvalho
06pib,Manuel Ugarte,,,,True,846425.0,Manuel Ugarte
0554g,Calvin Bassey,,,,True,861972.0,Calvin Bassey
05t6y,Hannibal Mejbri,,,,True,1009386.0,Hannibal Mejbri
03fgo,Dominic Solanke,,,,True,361420.0,Dominic Solanke
04tsb,Viktor Gyökeres,,,,True,804508.0,Viktor Gyökeres
063zi,Matheus Nunes,,,,True,945122.0,Matheus Nunes
06yxe,Estevao Willian Almeida de Oliveira Gonçalves,,,,True,1597265.0,Estêvão Willian
06v0p,Enzo Le Fée,,,,True,984014.0,Enzo Le Fée
05ylw,Rodrigo Bentancur,,,,True,791190.0,Rodrigo Bentancur
06nvg,Jota Silva,,,,True,1011895.0,Jota Silva
061vb,James Hill,,,,True,1156586.0,James Hill
06kx1,Justin Devenny,,,,True,1084311.0,Justin Devenny
02lm7,Jack Grealish,,,,True,189061.0,Jack Grealish
06y27,Loum Tchaouna,,,,True,1004505.0,Loum Tchaouna
06uzl,Oliver Sonne,,,,True,1008456.0,Oliver Sonne
067zv,Kevin Schade,,,,True,1006387.0,Kevin Schade
052ca,Ezri Konsa,,,,True,827679.0,Ezri Konsa
04hk9,Mikel Merino,,,,True,592010.0,Mikel Merino
06y9o,Igor Jesus Maciel da Cruz,,,,False,,
04tzt,Jefferson Lerma,,,,True,355796.0,Jefferson Lerma
06dwm,Jacob Bruun Larsen,,,,True,809276.0,Jacob Bruun Larsen
05g2o,Joao Pedro,,,,True,975079.0,João Pedro
06p5s,Brajan Gruda,,,,True,1198075.0,Brajan Gruda
03gu5,Andrew Robertson,,,,True,262911.0,Andrew Robertson
04spq,Jack Harrison,,,,True,829570.0,Jack Harrison
06uzo,Zian Flemming,,,,True,875137.0,Zian Flemming
06mn8,Rodrigo Gomes,,,,True,1006073.0,Rodrigo Gomes
06oav,Guido Rodríguez,,,,True,609752.0,Guido Rodríguez
06p6j,Evanilson,,,,True,998490.0,Evanilson
03gu4,Harry Maguire,,,,True,149380.0,Harry Maguire
03r93,Joseph Gomez,,,,False,,
06c4h,Hjalmar Ekdal,,,,True,875360.0,Hjalmar Ekdal
06v01,Ilia Gruev,,,,True,911679.0,Ilia Gruev
0646f,Alexander Isak,,,,True,823941.0,Alexander Isak
062ci,Kaoru Mitoma,,,,True,936849.0,Kaoru Mitoma
04abb,Phil Foden,,,,True,859765.0,Phil Foden
06ex4,Josko Gvardiol,,,,True,964994.0,Joško Gvardiol
05uor,Yoane Wissa,,,,False,,
03rzp,Antonee Robinson,,,,True,803174.0,Antonee Robinson
06clt,Justin Kluivert,,,,True,851596.0,Justin Kluivert
05y9n,Lewis Hall,,,,True,1136730.0,Lewis Hall
063q8,Mikkel Damsgaard,,,,False,,
06mvz,Savio,,,,False,,
03am7,Jacob Murphy,,,,True,372336.0,Jacob Murphy
04p0d,Dwight McNeil,,,,True,935543.0,Dwight McNeil
0524k,Rodri,,,,True,827606.0,Rodri
068lx,Dango Ouattara,,,,False,,
05ybq,Vitalii Mykolenko,,,,True,876643.0,Vitaliy Mykolenko
052cb,Ian Maatsen,,,,False,,
06fxe,Ryan Gravenberch,,,,True,904897.0,Ryan Gravenberch
02lnx,Danny Welbeck,,,,True,33902.0,Danny Welbeck
06rm8,Mathys Tel,,,,True,1048888.0,Mathys Tel
06cm1,Nicolas Jackson,,,,True,1085381.0,Nicolas Jackson
05ylx,Dejan Kulusevski,,,,True,928124.0,Dejan Kulusevski
05uhj,Conor Bradley,,,,True,1008402.0,Conor Bradley
06p4j,Noussair Mazraoui,,,,False,,
06ybp,Thierno Barry,,,,True,1395746.0,Thierno Barry
04sat,Emile Smith Rowe,,,,True,867445.0,Emile Smith Rowe
05l27,Jarrad Branthwaite,,,,True,979563.0,Jarrad Branthwaite
0520r,Leandro Trossard,,,,True,135666.0,Leandro Trossard
062dt,João Palhinha,,,,True,364612.0,João Palhinha
0414o,James Maddison,,,,True,356398.0,James Maddison
063y7,Destiny Udogie,,,,True,983572.0,Destiny Udogie
065ao,Ethan Nwaneri,,,,True,1401702.0,Ethan Nwaneri
060wh,Alejandro Garnacho,,,,True,1135873.0,Alejandro Garnacho
05uhs,James Mcatee,,,,False,,
06clz,Malo Gusto,,,,True,996958.0,Malo Gusto
06zwj,Evann Guessand,,,,False,,
04qfm,Ryan Sessegnon,,,,False,,
03u2b,Adama Traore,,,,True,286165.0,Adama Traoré
03yeg,Tosin Adarabioyo,,,,True,352668.0,Tosin Adarabioyo
061ve,Ryan Christie,,,,True,322391.0,Ryan Christie
051k3,Jacob Ramsey,,,,False,,
062p5,Levi Colwill,,,,True,996911.0,Levi Colwill
03jly,Andreas Pereira,,,,True,285949.0,Andreas Pereira
04xjr,Harvey Elliott,,,,True,955245.0,Harvey Elliott
05tr8,Christian Norgaard,,,,False,,
06zqq,Jorrel Hato,,,,True,1153079.0,Jorrel Hato
044w8,Marcus Edwards,,,,True,795066.0,Marcus Edwards
0666p,Kobbie Mainoo,,,,True,1142175.0,Kobbie Mainoo
043qy,Lewis Cook,,,,True,548188.0,Lewis Cook
06mnm,Marc Guiu,,,,False,,
03r8x,Callum Wilson,,,,True,113956.0,Callum Wilson
067ys,Jack Hinshelwood,,,,False,,
05rl4,Crysencio Summerville,,,,False,,
0649j,Manuel Akanji,,,,True,383560.0,Manuel Akanji
062a9,Sven Botman,,,,True,910046.0,Sven Botman
04ge8,Reiss Nelson,,,,True,826139.0,Reiss Nelson
06exb,Rasmus Hojlund,,,,True,1086417.0,Rasmus Højlund
05gvx,Armando Broja,,,,False,,
06r2g,Rio Ngumoha,,,,False,,
0435t,Ilkay Gundogan,,,,False,,
06mve,Joshua Zirkzee,,,,False,,
06crm,Pau Torres,,,,False,,
03zsq,Kyle Walker-Peters,,,,True,823085.0,Kyle Walker-Peters
06xzd,Charalampos Kostoulas,,,,False,,
051kl,Emiliano Buendia,,,,False,,
05opl,Wesley Fofana,,,,True,923894.0,Wesley Fofana
0700p,Malick Thiaw,,,,False,,
06r9h,Romain Esse,,,,False,,
066nn,Ben Doak,,,,False,,
062pl,Lisandro Martinez,,,,True,859999.0,Lisandro Martínez
05tr1,Ethan Pinnock,,,,False,,
04ge9,Eddie Nketiah,,,,False,,
05uns,Leon Bailey,,,,False,,
045c8,Gabriel Jesus,,,,True,794839.0,Gabriel Jesus
05n3v,Konstantinos Tsimikas,,,,True,786259.0,Konstantinos Tsimikas
04rzl,Taiwo Awoniyi,,,,True,359664.0,Taiwo Awoniyi
02lk5,Jordan Henderson,,,,True,42694.0,Jordan Henderson
04ug0,Sean Longstaff,,,,True,866191.0,Sean Longstaff
02y6o,Nathan Ake,,,,True,149663.0,Nathan Aké
067yu,Facundo Buonanotte,,,,False,,
06329,Manor Solomon,,,,True,862223.0,Manor Solomon
06cm0,Christopher Nkunku,,,,True,769333.0,Christopher Nkunku
05ts6,Yerson Mosquera,,,,False,,
057cr,Kevin Danso,,,,False,,
06xza,Eli Kroupi,,,,False,,
062h9,Luis Sinisterra,,,,True,836070.0,Luis Sinisterra
06zef,Adam Aznou,,,,False,,
06yey,Borna Sosa,,,,False,,
04e1k,Solly March,,,,False,,
05t6x,William Osula,,,,True,1122603.0,William Osula
04u41,Mateo Kovacic,,,,True,136710.0,Mateo Kovačić
06zbm,Cristhian Mosquera,,,,False,,
049tq,Dominic Calvert-Lewin,,,,False,,
061xs,Julio Enciso,,,,False,,
05unu,Romeo Lavia,,,,True,1069488.0,Roméo Lavia
05o4c,Timothy Castagne,,,,True,329417.0,Timothy Castagne
06v0m,Luke O'Nien,,,,False,,
06f81,Edson Alvarez,,,,False,,
03ek4,Patrick Bamford,,,,False,,
06mnc,Daichi Kamada,,,,False,,
06v0l,Chris Rigg,,,,True,1394089.0,Chris Rigg
06xzc,Stefanos Tzimas,,,,False,,
06kqy,Ayden Heaven,,,,False,,
06v51,Jaka Bijol,,,,False,,
05a6d,Tariq Lamptey,,,,False,,
03brm,Patrick Roberts,,,,False,,
06y26,Olivier Boscagli,,,,False,,
06kyw,Claudio Echeverri,,,,False,,
068sd,Jakub Kiwior,,,,True,976037.0,Jakub Kiwior
06roj,Chido Obi-Martin,,,,False,,
06uyd,Diego Coppola,,,,False,,
04gw7,Jadon Sancho,,,,True,851100.0,Jadon Sancho
06uzn,Lucas Pires,,,,False,,
06p4l,Julian Araujo,,,,False,,
06hze,Treymaurice Nyoni,,,,False,,
06exa,Matheus Franca,,,,True,1116593.0,Matheus França
05yct,Nathan Patterson,,,,True,1020141.0,Nathan Patterson
06ygm,Jair Paula da Cunha Filho,,,,False,,
04sft,Yves Bissouma,,,,True,844842.0,Yves Bissouma
06mrz,Pedro Lima,,,,False,,
06fy7,Nicolas Dominguez,,,,True,871765.0,Nicolás Domínguez
05y5b,Freddie Potts,,,,True,1089582.0,Freddie Potts
05mxa,Joel Veltman,,,,False,,
04mqv,Emerson,,,,False,,
06l4i,Tyrique George,,,,False,,
03sbh,Enes Unal,,,,True,336655.0,Enes Ünal
06v0y,Luka Vuskovic,,,,False,,
0649i,Antony,,,,True,958380.0,Antony
06635,Oliver Scarles,,,,False,,
05g4d,Dennis Cirkin,,,,False,,
05tre,Vitaly Janelt,,,,False,,
06yb8,Diego León,,,,False,,
068a1,Mykhailo Mudryk,,,,True,958966.0,Mykhaylo Mudryk
06ys4,Sverre Nypan,,,,False,,
03xrs,Axel Tuanzebe,,,,False,,
062ot,Cheick Doucoure,,,,True,906047.0,Cheick Doucouré
06mgp,Luis Guilherme,,,,False,,
06v0j,Dan Neil,,,,False,,
04ge6,Joe Willock,,,,True,888550.0,Joe Willock
043c1,Oleksandr Zinchenko,,,,True,287643.0,Oleksandr Zinchenko
06dqv,Luca Koleosho,,,,True,1216282.0,Luca Koleosho
06804,Benoit Badiashile,,,,True,904827.0,Benoît Badiashile
0687b,Alex Moreno,,,,False,,
02lpf,Ross Barkley,,,,False,,
06uns,Tom Watson,,,,False,,
05uel,Kristoffer Ajer,,,,False,,
06onv,Harrison Armstrong,,,,False,,
062p0,Stefan Bajcetic,,,,True,1142636.0,Stefan Bajčetić
05w9q,Odsonne Edouard,,,,True,795228.0,Odsonne Édouard
04ml6,Konstantinos Mavropanos,,,,False,,
062du,Darko Gyabi,,,,False,,
05afj,Largie Ramazani,,,,False,,
06dmn,George Earthy,,,,False,,
06r9v,Andres García,,,,False,,
05ubv,Omari Hutchinson,,,,False,,
045yy,Arthur Masuaku,,,,False,,
06fwx,Santiago Bueno,,,,True,846308.0,Santiago Bueno
06ime,Radu Dragusin,,,,True,997103.0,Radu Drăguşin
02lv9,James Milner,,,,True,791.0,James Milner
056ir,Adam Webster,,,,False,,
06eka,Igor Julio,,,,False,,
06l2r,Harry Amass,,,,False,,
04f67,Philip Billing,,,,True,548660.0,Philip Billing
06uzv,Dario Essugo,,,,False,,
02lpl,Seamus Coleman,,,,True,76632.0,Séamus Coleman
02oo1,Ben Davies,,,,True,94758.0,Ben Davies
06zxx,Divine Mukasa,,,,False,,
05vyc,Aaron Ramsey,,,,True,1000142.0,Aaron Ramsey
04azm,Connor Roberts,,,,True,804613.0,Connor Roberts
06pig,Morato,,,,False,,
06nvc,Asher Agbinone,,,,False,,
04qos,Issa Diop,,,,True,825719.0,Issa Diop
05r4r,Sam Greenwood,,,,False,,
05n03,Kalvin Phillips,,,,False,,
06v00,Sam Chambers,,,,False,,
05746,Emil Krafth,,,,True,150396.0,Emil Krafth
06few,Youssef Chermiti,,,,True,1145627.0,Youssef Chermiti
06mnn,Chadi Riad,,,,False,,
05o8k,Fabio Silva,,,,True,954076.0,Fábio Silva
06r7f,Julio Soler,,,,False,,
06zrt,Will Wright,,,,False,,
06442,Zach Abbott,,,,False,,
06dn2,Zeki Amdouni,,,,True,990550.0,Zeki Amdouni
05r4h,Lamare Bogarde,,,,False,,
02t1k,Nathaniel Clyne,,,,True,43215.0,Nathaniel Clyne
03pig,Jamaal Lascelles,,,,True,153444.0,Jamaal Lascelles
06do1,Zach Marsh,,,,False,,
05x9k,Jeremy Sarmiento,,,,False,,
06uzx,Isaac Schmidt,,,,False,,
0372y,Matt Targett,,,,True,368134.0,Matt Targett
03dxr,Ashley Barnes,,,,False,,
06y28,Sebastiaan Bornauw,,,,False,,
06xzb,Romelle Donovan,,,,False,,
064op,Tyler Fredricson,,,,False,,
06fwo,Enso Gonzalez,,,,True,1402232.0,Enso González
06ewy,Alex Murphy,,,,True,1125214.0,Alex Murphy
06phr,Gustavo Nunes,,,,False,,
037mt,Harrison Reed,,,,True,365802.0,Harrison Reed
05tr5,Mads Roerslev,,,,False,,
061z3,Fabio Vieira,,,,True,904835.0,Fábio Vieira
05wwd,Joshua Wilson-Esbrand,,,,False,,
05ogg,Ajibola Alese,,,,False,,
04qr0,Willy Boly,,,,True,139310.0,Willy Boly
03ysd,Sam Byram,,,,False,,
05w90,Maxwel Cornet,,,,False,,
04u6i,Leander Dendoncker,,,,False,,
05uh9,Bryan Gil,,,,True,910026.0,Bryan Gil
06mnb,Samuel Iling-Junior,,,,False,,
06zrq,Wellity Lucky,,,,False,,
06rpm,Mateus Mané,,,,False,,
05udw,Romaine Mundle,,,,False,,
066iz,Lewis Orford,,,,False,,
06zc0,Seung-Soo Park,,,,False,,
05rjn,Jesurun Rak-Sakyi,,,,True,1101362.0,Jesurun Rak-Sakyi
05nip,Dane Scarlett,,,,True,998772.0,Dane Scarlett
061xw,Joe Worrall,,,,False,,
06uzr,Jaydon Banel,,,,False,,
06clx,Jordan Beyer,,,,True,927175.0,Jordan Beyer
06ib6,Tawanda Chirewa,,,,True,1005725.0,Tawanda Chirewa
066sh,Bashir Humphreys,,,,False,,
06492,Sasa Kalajdzic,,,,True,870038.0,Saša Kalajdžić
06nvb,Caleb Kporha,,,,False,,
06cly,Enock Agyei,,,,False,,
06v0v,Milan Aleksic,,,,False,,
06r5m,Aaron Anselmino,,,,False,,
06v0k,Alan Browne,,,,False,,
06fuh,Hannes Delcroix,,,,True,826169.0,Hannes Delcroix
06jgk,Romain Faivre,,,,True,913942.0,Romain Faivre
05x12,Leo Fuhr Hjelde,,,,False,,
05r2t,Niall Huggins,,,,False,,
06ils,Yunus Konak,,,,False,,
04tsf,Paris Maghoma,,,,False,,
06mgk,Jayden Meghoma,,,,False,,
061z5,Calvin Ramsay,,,,False,,
06r3w,Remy Rees-Dottin,,,,False,,
062oi,Kaden Rodney,,,,False,,
05ue3,Albert Sambi Lokonga,,,,False,,
062cj,Abdallah Sima,,,,False,,
06ya6,Kota Takai,,,,False,,
06fy5,Mike Tresor,,,,True,826183.0,Mike Trésor
06kk4,Franco Umeh-Chibueze,,,,False,,
05oji,Rhys Williams,,,,False,,
06qwh,Ben Winterburn,,,,True,2007889.0,Ben Winterburn
06mnd,Eric da Silva Moreira,,,,False,,
068ys,Naouirou Ahamada,,,,True,997104.0,Naouirou Ahamada
05ogh,Harrison Ashby,,,,False,,
0643r,Owen Bevan,,,,False,,
05tz8,Emmanuel Dennis,,,,False,,
05uog,Lewis Dobbin,,,,False,,
06441,Martial Godo,,,,False,,
062ft,Tyrell Malacia,,,,False,,
04ym3,Ian Poveda-Ocampo,,,,False,,
062op,Omar Richards,,,,False,,
06v0u,Ahmed Abdullahi,,,,False,,
06zod,Dean Benamar,,,,False,,
06zbt,Rio Cardines,,,,False,,
06zvn,George Hemmings,,,,False,,
06v0q,Harrison Jones,,,,False,,
06c4p,Benson Manuel,,,,True,552632.0,Manuel Benson
